"","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","NestAge","Site","Nest","X","year_winter","ws_days_tmin_below_15","w_days_tmin_below_15","sp_days_tmin_below_11","winter_meanTmin","spring_meanTmin","ws_days_awnd_above_13_6","w_days_awnd_above_13_8","sp_days_awnd_above_12","winter_meanWind","spring_meanWind","ws_count_sic_ge95","winter_count_sic_ge95","spring_count_sic_ge95","ws_count_sic_le15","winter_count_sic_le15","spring_count_sic_le15","ws_index","winter_index","spring_index","Year"
"120",9,26,26,0,1,145,0,"Kig","TLM046",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"121",9,26,26,0,1,145,0,"Kig","TLM048",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"122",9,26,26,0,1,147,-2,"Kig","TLM051",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"123",9,25,25,0,1,145,0,"Kig","TLM052",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"124",10,31,31,0,1,152,-7,"Kig","TLM056",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"125",10,26,26,0,1,144,1,"Kig","TLM057",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"126",10,21,21,0,1,139,6,"Kig","TLM058",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"127",10,30,30,0,1,152,-7,"Kig","TLM059",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"128",10,24,24,0,1,143,2,"Kig","TLM060",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"129",10,25,25,0,1,143,2,"Kig","TLM061",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"130",11,35,35,0,1,153,-8,"Kig","TLM062",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"131",11,25,25,0,1,144,1,"Kig","TLM064",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"132",11,30,30,0,1,152,-7,"Kig","TLM065",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"133",11,31,31,0,1,152,-7,"Kig","TLM067",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"134",11,28,28,0,1,144,1,"Kig","TLM069",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"135",12,28,28,0,1,148,-3,"Kig","TLM071",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"136",12,32,32,0,1,154,-9,"Kig","TLM072",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"137",13,33,33,0,1,155,-10,"Kig","TLM073",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"138",13,33,33,0,1,155,-10,"Kig","TLM075",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"139",13,29,29,0,1,146,-1,"Kig","TLM076",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"140",15,25,25,0,1,138,7,"Kig","TLM078",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"141",17,31,31,0,1,153,-8,"Kig","TLM081",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"142",17,28,28,0,1,150,-5,"Kig","TLM084",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"143",19,32,32,0,1,152,-7,"Kig","TLM089",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"144",19,36,36,0,1,155,-10,"Kig","TLM090",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"145",19,27,27,0,1,142,3,"Kig","TLM091",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"146",22,26,26,0,1,145,0,"Kig","TLM094",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"147",25,34,34,0,1,151,-6,"Kig","TLM096",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"148",26,34,34,0,1,152,-7,"Kig","TLM098",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"149",6,16,22,1,1,145,0,"Kig","MRB017",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"150",7,7,17,1,1,149,-4,"Kig","MRB022",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"151",9,19,25,1,1,145,0,"Kig","MRB027",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"152",9,19,25,1,1,135,10,"Kig","MRB031",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"153",9,9,19,1,1,148,-3,"Kig","MRB032",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"154",10,20,30,1,1,152,-7,"Kig","MRB037",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"155",10,10,20,1,1,145,0,"Kig","MRB039",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"156",15,31,33,1,1,151,-6,"Kig","MRB056",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"157",16,26,32,1,1,155,-10,"Kig","MRB060",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"158",19,25,28,1,1,145,0,"Kig","MRB062",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"159",20,30,32,1,1,153,-8,"Kig","MRB064",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"160",2,12,22,1,1,144,1,"Kig","TLM016",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"161",3,22,23,1,1,145,0,"Kig","TLM017",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"162",3,13,23,1,1,145,0,"Kig","TLM019",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"163",5,15,25,1,1,147,-2,"Kig","TLM028",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"164",6,6,16,1,1,145,0,"Kig","TLM032",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"165",8,8,18,1,1,146,-1,"Kig","TLM034",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"166",11,11,21,1,1,144,1,"Kig","TLM066",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"167",13,13,23,1,1,148,-3,"Kig","TLM074",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"168",16,16,26,1,1,158,-13,"Kig","TLM079",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"169",17,36,38,1,1,156,-11,"Kig","TLM080",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"170",17,17,27,1,1,156,-11,"Kig","TLM082",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"171",19,19,29,1,1,158,-13,"Kig","TLM092",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"172",25,25,31,1,1,151,-6,"Kig","TLM097",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"173",9,19,19,0,1,145,0,"Kig","MRB029",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"174",22,35,35,0,1,164,-19,"Kig","TLM093",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"175",27,42,42,0,1,163,-18,"Kig","TLM099",2,1994,16,13,5,-6.21854304635762,-5.62666666666667,11,9,1,8.76556291390729,7.08333333333333,86,79,7,37,37,0,260.711091695671,251.870077385187,8.84101431048389,1995
"176",5,27,27,0,1,134,1,"Kig","EFS001",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"177",7,27,27,0,1,136,-1,"Kig","EFS004",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"178",8,29,29,0,1,139,-4,"Kig","EFS005",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"179",8,29,29,0,1,137,-2,"Kig","EFS007",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"180",10,34,34,0,1,139,-4,"Kig","EFS010",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"181",10,32,32,0,1,138,-3,"Kig","EFS011",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"182",12,33,33,0,1,140,-5,"Kig","EFS013",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"183",12,33,33,0,1,141,-6,"Kig","EFS015",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"184",13,33,33,0,1,142,-7,"Kig","EFS020",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"185",13,36,36,0,1,145,-10,"Kig","EFS023",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"186",13,36,36,0,1,144,-9,"Kig","EFS024",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"187",13,30,30,0,1,138,-3,"Kig","EFS025",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"188",13,33,33,0,1,142,-7,"Kig","EFS027",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"189",13,36,36,0,1,145,-10,"Kig","EFS028",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"190",13,33,33,0,1,145,-10,"Kig","EFS029",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"191",14,35,35,0,1,146,-11,"Kig","EFS032",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"192",14,35,35,0,1,146,-11,"Kig","EFS035",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"193",14,32,32,0,1,137,-2,"Kig","EFS036",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"194",16,32,32,0,1,137,-2,"Kig","EFS038",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"195",17,34,34,0,1,140,-5,"Kig","EFS040",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"196",17,37,37,0,1,142,-7,"Kig","EFS042",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"197",17,38,38,0,1,148,-13,"Kig","EFS046",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"198",17,33,33,0,1,143,-8,"Kig","EFS049",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"199",18,39,39,0,1,150,-15,"Kig","EFS051",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"200",18,34,34,0,1,141,-6,"Kig","EFS052",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"201",18,34,34,0,1,141,-6,"Kig","EFS053",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"202",18,28,28,0,1,139,-4,"Kig","EFS054",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"203",20,41,41,0,1,151,-16,"Kig","EFS058",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"204",20,35,35,0,1,146,-11,"Kig","EFS060",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"205",22,37,37,0,1,145,-10,"Kig","EFS062",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"206",23,36,36,0,1,146,-11,"Kig","EFS066",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"207",24,40,40,0,1,150,-15,"Kig","EFS068",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"208",25,28,28,0,1,138,-3,"Kig","EFS070",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"209",25,28,28,0,1,138,-3,"Kig","EFS071",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"210",27,39,39,0,1,143,-8,"Kig","EFS072",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"211",27,30,30,0,1,140,-5,"Kig","EFS073",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"212",27,32,32,0,1,140,-5,"Kig","EFS074",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"213",1,28,28,0,1,133,2,"Kig","TLM001",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"214",5,28,28,0,1,137,-2,"Kig","TLM002",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"215",7,28,28,0,1,139,-4,"Kig","TLM003",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"216",7,30,30,0,1,139,-4,"Kig","TLM004",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"217",7,28,28,0,1,139,-4,"Kig","TLM005",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"218",7,30,30,0,1,139,-4,"Kig","TLM006",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"219",7,27,27,0,1,136,-1,"Kig","TLM007",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"220",7,30,30,0,1,139,-4,"Kig","TLM008",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"221",7,32,32,0,1,139,-4,"Kig","TLM009",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"222",8,29,29,0,1,140,-5,"Kig","TLM011",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"223",8,30,30,0,1,140,-5,"Kig","TLM013",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"224",8,29,29,0,1,140,-5,"Kig","TLM014",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"225",9,35,35,0,1,141,-6,"Kig","TLM017",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"226",10,32,32,0,1,139,-4,"Kig","TLM020",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"227",11,34,34,0,1,143,-8,"Kig","TLM024",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
"228",11,33,33,0,1,143,-8,"Kig","TLM025",3,1995,6,6,2,-2.54276315789474,-2.58,9,8,3,8.27763157894737,7.81666666666667,60,55,5,55,53,2,186.633288816554,178.586099254383,8.0471895621705,1996
